YEAR,COUNTRY OF PRODUCTION,STATE,MUNICIPALITY,PORT,EXPORTER GROUP,IMPORTER,COUNTRY OF IMPORT,ECONOMIC BLOC,TYPE,SOY_EQUIVALENT_TONNES,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HECTARES
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,ADM,MARUBENI,PAKISTAN,PAKISTAN,Soy bean equivalents,35,0.1150483467
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,16848.35,55.38213751
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,SPAIN,EUROPEAN UNION,Soy bean equivalents,3451.201,11.34442769
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10752.139,35.34330902
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,ITALY,EUROPEAN UNION,Soy bean equivalents,2006.56,6.59575459
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,678.681,2.230889343
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,12600,41.41740483
2017,BRAZIL,MARANHAO,TASSO FRAGOSO,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,8250.502,27.120189
2017,BRAZIL,MARANHAO,URBANO SANTOS,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,124.269,0.5854253414
2017,BRAZIL,MARANHAO,URBANO SANTOS,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3233.026793,15.23063527
2017,BRAZIL,MARANHAO,URBANO SANTOS,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,164.8294803,0.7765038325
2017,BRAZIL,MARANHAO,URBANO SANTOS,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,500.8852827,2.359646715
2017,BRAZIL,MARANHAO,URBANO SANTOS,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,176.9887608,0.8337856243
2017,BRAZIL,MARANHAO,URBANO SANTOS,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1.00E-09,4.71E-12
2017,BRAZIL,MATO GROSSO,AGUA BOA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,4.59E-07,2.87E-10
2017,BRAZIL,MATO GROSSO,AGUA BOA,PARANAGUA,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,251.416,0.1569606632
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,550.802,0.343869313
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,221.255,0.1381309524
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,TAIWAN,TAIWAN,Soy bean equivalents,1377.445,0.8599479775
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,62497.776,39.01777281
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,6774.478,4.229351193
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,TAIWAN,TAIWAN,Soy bean equivalents,3316.385,2.070440978
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,97158.056,60.65641369
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,1000,0.6243065803
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,PAKISTAN,PAKISTAN,Soy bean equivalents,5800,3.620978166
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,9200,5.743620538
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,810,0.50568833
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO FRANCISCO DO SUL,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3008.079,1.877963514
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO FRANCISCO DO SUL,AMAGGI,AMAGGI,PAKISTAN,PAKISTAN,Soy bean equivalents,219.61,0.1371039681
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO FRANCISCO DO SUL,AMAGGI,AMAGGI,THAILAND,THAILAND,Soy bean equivalents,1700,1.061321186
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,8513.523,5.31504843
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,THAILAND,THAILAND,Soy bean equivalents,2547.982,1.590721929
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3804.52,2.375186871
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,AMAGGI,AMAGGI,SPAIN,EUROPEAN UNION,Soy bean equivalents,1718.622,1.072947024
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,AMAGGI,AMAGGI,THAILAND,THAILAND,Soy bean equivalents,70,0.04370146062
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,AMAGGI,AMAGGI,TUNISIA,TUNISIA,Soy bean equivalents,708.073,0.4420546332
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,15.542,0.009702972871
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,MITSUBISHI CORPORATION DO BRASIL,AGB INTERNATIONAL SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,99190.599,61.92534366
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,4172.34,2.604819317
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,15,0.009364598704
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,2100,1.311043819
2017,BRAZIL,MATO GROSSO,AGUA BOA,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,927.7181115,0.5791805217
2017,BRAZIL,MATO GROSSO,AGUA BOA,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,FRANCE,EUROPEAN UNION,Soy bean equivalents,114.2105258,0.07130238281
2017,BRAZIL,MATO GROSSO,AGUA BOA,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,10.19329101,0.00636373865
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,GERMANY,EUROPEAN UNION,Soy bean equivalents,109.0818187,0.06810049723
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,8919.44885,5.568470609
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,51045.13734,31.86781513
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,132.9335547,0.08299129296
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,PAKISTAN,PAKISTAN,Soy bean equivalents,5530.035877,3.452437787
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,1890.315148,1.180136186
2017,BRAZIL,MATO GROSSO,AGUA BOA,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,3376.51229,2.107978841
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO FRANCISCO DO SUL,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,843.6235326,0.5266797227
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,341.6123831,0.2132708587
2017,BRAZIL,MATO GROSSO,AGUA BOA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,391.896893,0.2446638091
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,69743.77454,43.54149738
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,3445.106005,2.150802348
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,2185.42764,1.364376856
2017,BRAZIL,MATO GROSSO,AGUA BOA,VITORIA,CARGILL,CARGILL AGRICOLA SA,VIETNAM,VIETNAM,Soy bean equivalents,1861.069766,1.161878101
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,PAKISTAN,PAKISTAN,Soy bean equivalents,361.2072822,0.2354055585
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,44.79977702,0.02919685468
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,INDIA,INDIA,Soy bean equivalents,1194.624097,0.7785589231
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TUNISIA,TUNISIA,Soy bean equivalents,59.31832336,0.03865886355
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,4138.745738,2.697298199
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,ALGERIA,ALGERIA,Soy bean equivalents,707.4483374,0.4610573462
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,AUSTRALIA,AUSTRALIA,Soy bean equivalents,243.9477026,0.1589852918
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,BANGLADESH,BANGLADESH,Soy bean equivalents,1490.615602,0.9714621371
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3363.391748,2.191985466
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,FRANCE,EUROPEAN UNION,Soy bean equivalents,7.879266845,0.005135065939
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,INDIA,INDIA,Soy bean equivalents,2334.978368,1.521749183
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,IRAN,IRAN,Soy bean equivalents,118.2104701,0.0770399798
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,525.7080309,0.3426137807
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,PAKISTAN,PAKISTAN,Soy bean equivalents,680.1105821,0.4432408184
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,PARANAGUA,LOUIS DREYFUS,WILMARTRADING LTD.,KENYA,KENYA,Soy bean equivalents,47.6015152,0.03102279999
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,RIO GRANDE,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1678,1.093584063
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,RIO GRANDE,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,IRAN,IRAN,Soy bean equivalents,158.51,0.1033039391
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTAREM,SJC BIOENERGIA,CARGILL AGRICOLA SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,4079.529622,2.658705946
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,986.1759787,0.6427093761
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,27004.23861,17.59916863
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,IRAN,IRAN,Soy bean equivalents,520.5479589,0.3392508651
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,449.5641463,0.2929893835
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TAIWAN,TAIWAN,Soy bean equivalents,2660.456259,1.733869228
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,15638.90869,10.19217003
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,VIETNAM,VIETNAM,Soy bean equivalents,295.938613,0.192868743
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,155.4677999,0.1013212802
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,5849.013491,3.811911761
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TAIWAN,TAIWAN,Soy bean equivalents,863.7864756,0.5629458421
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SAO LUIS,ADM,INCI GRAIN LTD.,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,8152.277,5.312991776
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,SAO LUIS,ADM,MARUBENI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1623.749,1.058227669
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,15391.775,10.03110836
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,473.2254172,0.3084098774
2017,BRAZIL,MATO GROSSO,ALTO ARAGUAIA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,1100.249095,0.7170529649
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,121596.9518,39.47145054
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,167041.562,54.22317463
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,6500,2.109957731
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,PAKISTAN,PAKISTAN,Soy bean equivalents,1600,0.5193742107
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,SPAIN,EUROPEAN UNION,Soy bean equivalents,50,0.01623044408
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,7500,2.434566613
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,3609.692,1.171738083
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,VITORIA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2114,0.6862231759
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,VITORIA,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,280,0.09089048687
2017,BRAZIL,MATO GROSSO,ALTO GARCAS,VITORIA,CARGILL,CARGILL AGRICOLA SA,VIETNAM,VIETNAM,Soy bean equivalents,100,0.03246088817
2017,BRAZIL,MATO GROSSO,ALTO PARAGUAI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1.80E-08,1.10E-13
2017,BRAZIL,MATO GROSSO,ALTO PARAGUAI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,22679.9844,0.1379999051
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,16380.69351,0.8824784184
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,13352.90026,0.7193618694
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,ALGERIA,ALGERIA,Soy bean equivalents,2282.451663,0.1229627019
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,AUSTRALIA,AUSTRALIA,Soy bean equivalents,787.0522974,0.0424009317
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,BANGLADESH,BANGLADESH,Soy bean equivalents,4809.196488,0.259086229
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10851.36353,0.5845963798
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,FRANCE,EUROPEAN UNION,Soy bean equivalents,25.42100215,0.001369507693
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,INDIA,INDIA,Soy bean equivalents,7533.377317,0.4058462419
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,IRAN,IRAN,Soy bean equivalents,381.3842929,0.02054634668
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,1696.100062,0.09137413501
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,PAKISTAN,PAKISTAN,Soy bean equivalents,2194.251434,0.1182110839
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,WILMARTRADING LTD.,KENYA,KENYA,Soy bean equivalents,153.5775148,0.008273693802
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,9.00E-09,4.85E-13
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,23130.16,1.246092969
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,14017.931,0.7551891238
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,20353.75972,1.096519734
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,THAILAND,THAILAND,Soy bean equivalents,1436.777887,0.07740365062
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,54282.094,2.924343614
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,500,0.0269365402
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,1400,0.07542231256
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,600.5,0.03235078478
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,VITORIA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,571,0.03076152891
2017,BRAZIL,MATO GROSSO,ALTO TAQUARI,VITORIA,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,380,0.02047177055
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,SANTOS,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3395.956146,5.23651253
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,SANTOS,GAVILON,GAVILON,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,15.85755641,0.02445210989
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,SANTOS,GAVILON,GAVILON,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,493.2400779,0.7605686697
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,SANTOS,GAVILON,GAVILON,TAIWAN,TAIWAN,Soy bean equivalents,107.3176746,0.1654822159
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,SANTOS,GAVILON,GAVILON,THAILAND,THAILAND,Soy bean equivalents,22.35039617,0.03446396966
2017,BRAZIL,MATO GROSSO,ARAGUAIANA,VITORIA,GAVILON,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1598.278208,2.464520596
2017,BRAZIL,MATO GROSSO,ARAGUAINHA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,728.9997111,
2017,BRAZIL,MATO GROSSO,BARRA DO GARCAS,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,1.90E-08,1.27E-12
